goodForGroups,city,state,latitude,longitude,stars,reviewCount,checkins,open,alcohol,noiseLevel,attire,priceRange,delivery,waiterService,smoking,outdoorSeating,caters,goodForKids
1,Las Vegas,NV,36.2031202,-115.2424724,2.5,27,62,FALSE,beer_and_wine,average,casual,2,FALSE,FALSE,,FALSE,TRUE,
1,Mesa,AZ,33.45214,-111.73272,3.5,32,101,FALSE,beer_and_wine,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
1,Gilbert,AZ,33.3042699,-111.757415,4,187,316,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
0,Montreal,QC,45.494623,-73.5764254,5,6,6,TRUE,full_bar,quiet,dressy,4,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.146244,-115.242347,3,24,43,FALSE,none,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
0,Las Vegas,NV,36.2490667,-115.2429424,2,4,43,TRUE,none,,,2,,,,FALSE,,
1,Kitchener,ON,43.4494323,-80.4884992,4,9,8,TRUE,beer_and_wine,quiet,casual,1,FALSE,FALSE,,FALSE,,
1,Las Vegas,NV,36.1299924,-115.2074043,4.5,85,304,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Phoenix,AZ,33.6988429,-112.101312,3,9,7,FALSE,none,,casual,2,,TRUE,,TRUE,,
1,Mesa,AZ,33.435166,-111.8660545,3,74,199,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
0,Gilbert,AZ,33.3306262,-111.7919739,3.5,48,42,FALSE,none,,,2,,,,,,
0,Waxhaw,NC,35.0162066,-80.80207063,4,16,35,TRUE,none,,,2,FALSE,,,,,
1,Las Vegas,NV,36.1265262,-115.2017756,4,571,3707,TRUE,beer_and_wine,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Mesa,AZ,33.390046,-111.682305,2.5,6,30,TRUE,none,,casual,2,FALSE,TRUE,,FALSE,,
0,Las Vegas,NV,36.1223489,-115.243607,3,4,4,FALSE,none,,,,,,yes,,,
1,Champaign,IL,40.117733,-88.243876,4,70,81,TRUE,full_bar,loud,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Las Vegas,NV,36.0894888,-115.2431996,2.5,25,37,FALSE,none,quiet,casual,1,TRUE,TRUE,,FALSE,,
1,Huntersville,NC,35.383842,-80.78614,4,14,44,TRUE,none,average,casual,1,TRUE,TRUE,,TRUE,TRUE,
1,Las Vegas,NV,36.1680995,-115.1922304,4,34,195,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
1,Glendale,AZ,33.5384852,-112.1542367,2,4,29,TRUE,none,,casual,1,FALSE,,,,,
1,Las Vegas,NV,36.12891388,-115.1250763,4,3,13,TRUE,full_bar,average,casual,1,,TRUE,,TRUE,,
0,Middleton,WI,43.1106368,-89.5095358,3.5,18,5,TRUE,none,,casual,2,TRUE,TRUE,,FALSE,,
0,Las Vegas,NV,36.0723096,-115.1006059,3,6,22,TRUE,none,,casual,1,FALSE,,,TRUE,TRUE,
1,Fort Mill,SC,35.0543181,-81.00739337,3,7,11,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
0,Phoenix,AZ,33.5092739,-112.0366515,4,5,42,TRUE,none,,,2,,,,,,
1,Las Vegas,NV,36.118346,-115.170129,1.5,58,49,FALSE,none,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Pittsburgh,PA,40.3651205,-80.0187077,3.5,5,4,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
0,Tempe,AZ,33.3358034,-111.9087472,4.5,39,291,TRUE,none,,,1,,,,TRUE,,
1,Las Vegas,NV,36.13189669,-115.1624212,4,548,1122,TRUE,full_bar,quiet,dressy,3,FALSE,,,TRUE,FALSE,
1,Las Vegas,NV,36.1472,-115.1892,3.5,12,91,TRUE,full_bar,average,casual,1,FALSE,TRUE,yes,FALSE,FALSE,
1,Chandler,AZ,33.319526,-111.925763,4.5,17,21,TRUE,none,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Scottsdale,AZ,33.62012709,-111.8766906,3.5,19,54,TRUE,beer_and_wine,average,casual,1,TRUE,TRUE,,FALSE,FALSE,
1,Madison,WI,43.072439,-89.38461,4.5,3,41,TRUE,full_bar,average,casual,1,FALSE,TRUE,outdoor,FALSE,TRUE,
1,Pittsburgh,PA,40.412659,-80.030322,3.5,86,106,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Montreal,QC,45.5177229,-73.5766008,4,13,8,FALSE,none,,casual,1,TRUE,TRUE,,FALSE,TRUE,
1,Pittsburgh,PA,40.4592086,-79.9255199,3,19,174,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Scottsdale,AZ,33.5911573,-111.7868921,4,8,8,TRUE,none,,casual,3,TRUE,,,FALSE,,
1,Scottsdale,AZ,33.677676,-111.897056,3.5,18,36,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,,
1,Tempe,AZ,33.4261603,-111.939838,2,20,5,FALSE,full_bar,,,2,,,no,FALSE,,
1,Scottsdale,AZ,33.5312178,-111.9662753,4,162,303,TRUE,full_bar,average,dressy,4,FALSE,FALSE,,TRUE,TRUE,
1,Las Vegas,NV,36.1362847,-115.1514119,3.5,226,675,TRUE,full_bar,loud,casual,3,FALSE,TRUE,,FALSE,FALSE,TRUE
0,Pittsburgh,PA,40.4287632,-79.9897008,2.5,5,4,FALSE,none,,,,,,,,,
1,Chandler,AZ,33.26294545,-111.8596,3.5,6,193,TRUE,none,average,formal,1,FALSE,,,FALSE,FALSE,
0,Mesa,AZ,33.3652385,-111.8585968,3,19,180,FALSE,none,,,1,,TRUE,,,,
1,Mesa,AZ,33.38179,-111.8051864,2.5,60,111,FALSE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,TRUE
1,Pittsburgh,PA,40.452258,-80.016282,4,211,519,TRUE,none,average,casual,2,FALSE,FALSE,,TRUE,FALSE,
1,Las Vegas,NV,36.086046,-115.071956,3.5,3,26,TRUE,none,,casual,1,FALSE,FALSE,,FALSE,,
0,Madison,WI,43.125794,-89.311663,4.5,9,83,TRUE,none,,,2,,,,TRUE,,
1,Las Vegas,NV,36.1419543,-115.2075136,3.5,4,8,TRUE,full_bar,average,casual,1,FALSE,,,FALSE,FALSE,
0,Chandler,AZ,33.3060616,-111.8748501,4.5,67,78,FALSE,none,,,2,,,,,,
0,Phoenix,AZ,33.5160662,-112.029562,4,4,8,TRUE,none,,,3,,FALSE,,,,
1,Henderson,NV,36.0345277,-115.0986882,2.5,6,35,TRUE,none,,,,FALSE,,,FALSE,,
0,Chandler,AZ,33.317906,-111.964138,3.5,8,63,TRUE,none,,,1,,,,,,
0,Pittsburgh,PA,40.443994,-79.998282,4.5,37,99,TRUE,none,,,2,,TRUE,,,,
1,Phoenix,AZ,33.5086148,-112.0307744,3,29,127,TRUE,none,quiet,casual,1,FALSE,FALSE,,TRUE,TRUE,
1,Henderson,NV,36.0048888,-115.0832955,4,198,701,TRUE,none,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Phoenix,AZ,33.6404587,-112.068087,3.5,15,123,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,North Las Vegas,NV,36.1959883,-115.1269814,4.5,4,24,TRUE,beer_and_wine,,casual,2,FALSE,TRUE,,FALSE,,
0,Charlotte,NC,35.220418,-80.8135533,3,19,102,TRUE,none,,,1,,,,,,
0,Chandler,AZ,33.305681,-111.897553,3.5,4,18,TRUE,none,,,,,,,,,
1,Tempe,AZ,33.4491372,-111.925625,3.5,82,106,TRUE,none,quiet,casual,2,FALSE,TRUE,,TRUE,,
0,Mesa,AZ,33.381658,-111.839632,3.5,35,173,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
0,Middleton,WI,43.0963216,-89.52347808,3,9,17,FALSE,none,,,1,,,,,,
1,Montral,QC,45.4915033,-73.5821725,3.5,7,9,TRUE,none,loud,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Phoenix,AZ,33.4557474,-112.0727308,2.5,11,16,TRUE,none,quiet,casual,1,TRUE,TRUE,,FALSE,FALSE,
0,Karlsruhe,BW,49.0025347,8.4109536,4,18,6,TRUE,none,,casual,2,FALSE,FALSE,outdoor,TRUE,,FALSE
1,Edinburgh,EDH,55.95651848,-3.187816831,3.5,30,29,TRUE,full_bar,average,,2,,,no,FALSE,,
0,Charlotte,NC,35.27315195,-80.85400634,5,5,4,TRUE,none,average,,,,,,,,
1,Edinburgh,EDH,55.9529021,-3.2022726,4,53,209,TRUE,full_bar,average,casual,2,FALSE,,,TRUE,,
1,Glendale,AZ,33.5536557,-112.1668669,4,143,259,TRUE,beer_and_wine,quiet,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Scottsdale,AZ,33.500545,-111.9264093,3.5,492,3350,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,TRUE
1,Pittsburgh,PA,40.402098,-80.041467,4.5,5,8,TRUE,full_bar,quiet,casual,2,TRUE,TRUE,,TRUE,,
1,Montral,QC,45.504233,-73.5545838,3.5,11,25,TRUE,full_bar,average,casual,3,FALSE,FALSE,,FALSE,FALSE,
0,Las Vegas,NV,36.145672,-115.187809,5,3,4,TRUE,none,,,,,,,,,
1,Saint-Laurent,QC,45.5206119,-73.7040059,5,4,4,TRUE,none,loud,,2,,,,TRUE,,
0,Montreal,QC,45.5333413,-73.6154214,4,3,3,TRUE,none,,,,,TRUE,,,,
1,Charlotte,NC,35.2216726,-80.8475027,3.5,38,71,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,,TRUE,,
1,Charlotte,NC,35.233802,-80.841672,4.5,17,27,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Henderson,NV,35.9993777,-115.1054125,3,25,189,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Pittsburgh,PA,40.4395533,-80.0017454,3.5,38,115,TRUE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,,
1,Edinburgh,EDH,55.9435255,-3.2192103,4,22,14,TRUE,beer_and_wine,,casual,2,FALSE,FALSE,,FALSE,,
1,Las Vegas,NV,36.0418557,-115.1178848,2.5,8,110,TRUE,none,,casual,1,FALSE,,,FALSE,,
0,Las Vegas,NV,36.15821893,-115.2002938,4.5,34,158,TRUE,none,,,2,,,,,,
1,Glendale,AZ,33.639361,-112.178959,3,179,186,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,TRUE,TRUE
1,Tempe,AZ,33.3791269,-111.977079,2.5,15,16,TRUE,none,quiet,casual,1,TRUE,TRUE,,FALSE,,
1,N Las Vegas,NV,36.2604093,-115.1553764,2.5,3,40,TRUE,none,,casual,1,FALSE,TRUE,,,,
0,Montral,QC,45.5161182,-73.5656501,3,4,5,TRUE,none,,,2,,,,,,
0,Gilbert,AZ,33.3368029,-111.806311,2.5,3,16,TRUE,none,average,casual,,FALSE,FALSE,,,FALSE,
1,Pittsburgh,PA,40.452314,-79.9818084,4.5,137,295,TRUE,none,loud,casual,2,FALSE,FALSE,,FALSE,TRUE,
0,Stallings,NC,35.0818452,-80.6924486,4,52,80,TRUE,none,average,casual,1,FALSE,,,TRUE,TRUE,
1,Gilbert,AZ,33.3031741,-111.7432094,3.5,47,280,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
0,Glendale,AZ,33.5364142,-112.3576782,3.5,4,80,TRUE,none,,,1,,,,FALSE,,
0,Glendale,AZ,33.6709999,-112.2029173,3.5,23,655,TRUE,none,,,1,,TRUE,,TRUE,,
1,Pittsburgh,PA,40.4566938,-79.9683627,5,5,10,TRUE,none,quiet,casual,1,FALSE,,,FALSE,FALSE,
1,Las Vegas,NV,36.1130255,-115.1634847,4,155,650,TRUE,full_bar,average,casual,1,FALSE,,,FALSE,FALSE,
1,Scottsdale,AZ,33.6242026,-111.9302912,4,336,758,TRUE,full_bar,average,dressy,4,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.143685,-115.216317,3.5,459,1946,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,FALSE,TRUE
1,Las Vegas,NV,36.1663944,-115.1444854,3,7,17,TRUE,none,average,casual,1,TRUE,FALSE,,TRUE,TRUE,
1,Las Vegas,NV,36.105583,-115.136831,3.5,22,22,FALSE,none,average,casual,1,FALSE,TRUE,,TRUE,,
0,Las Vegas,NV,36.0412748,-115.2448763,4.5,4,18,FALSE,none,,,1,,,,,,
1,Charlotte,NC,35.10257265,-80.98393176,3,19,55,TRUE,beer_and_wine,average,casual,1,TRUE,TRUE,,TRUE,FALSE,
1,Mesa,AZ,33.3947903,-111.5995865,3.5,21,99,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
1,Pittsburgh,PA,40.393774,-80.046931,4,37,57,TRUE,full_bar,average,casual,2,TRUE,FALSE,,TRUE,FALSE,
1,Madison,WI,43.074433,-89.381146,2.5,26,8,FALSE,full_bar,,casual,2,FALSE,,,TRUE,,FALSE
1,Laval,QC,45.5617046,-73.7461549,4.5,3,4,TRUE,full_bar,quiet,casual,3,FALSE,,,TRUE,,
1,North Las Vegas,NV,36.2588182,-115.1803659,4,15,93,TRUE,full_bar,average,casual,2,FALSE,TRUE,yes,TRUE,FALSE,
1,Las Vegas,NV,36.0786,-115.2114,2.5,6,3,FALSE,beer_and_wine,average,casual,2,FALSE,FALSE,,FALSE,TRUE,
1,Las Vegas,NV,36.14252394,-115.1425263,4,468,1443,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,FALSE,FALSE,FALSE
1,Phoenix,AZ,33.637366,-112.0684502,4,99,372,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Scottsdale,AZ,33.4806349,-111.9360844,3,33,84,TRUE,beer_and_wine,loud,casual,2,TRUE,TRUE,,TRUE,TRUE,
0,Las Vegas,NV,36.121239,-115.171338,3.5,10,50,TRUE,none,,,2,,,,,,
1,Las Vegas,NV,36.1177282,-115.1758183,3,1052,2019,TRUE,full_bar,loud,casual,3,FALSE,TRUE,no,FALSE,FALSE,
1,North Las Vegas,NV,36.2408161,-115.1163468,3,9,29,TRUE,full_bar,average,casual,2,FALSE,FALSE,yes,FALSE,FALSE,
1,Mesa,AZ,33.4133505,-111.8759922,3.5,106,516,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Buckeye,AZ,33.4356729,-112.5213994,3,10,18,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,,
0,Las Vegas,NV,36.1272823,-115.2413555,3,4,14,TRUE,none,,,,,TRUE,,,,
1,Urbana,IL,40.1166989,-88.223116,3.5,14,18,TRUE,full_bar,average,casual,1,TRUE,TRUE,,TRUE,TRUE,
0,Las Vegas,NV,36.1161473,-115.2419217,4,100,318,TRUE,none,,casual,1,FALSE,,,TRUE,,
1,Phoenix,AZ,33.508677,-112.035668,3.5,20,126,TRUE,none,average,casual,2,FALSE,FALSE,,TRUE,FALSE,
0,Las Vegas,NV,36.1588528,-115.1334734,3.5,10,6,TRUE,none,quiet,casual,2,TRUE,,,,,
1,Surprise,AZ,33.6399551,-112.4535308,5,5,13,TRUE,none,,,,FALSE,FALSE,,,,
1,Mesa,AZ,33.41523361,-111.8292847,3,8,38,TRUE,none,loud,casual,2,TRUE,TRUE,,TRUE,TRUE,
1,Pittsburgh,PA,40.4607908,-79.9478264,4.5,4,3,TRUE,none,quiet,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Phoenix,AZ,33.4487371,-112.0306592,3.5,6,27,TRUE,none,,casual,,FALSE,,,FALSE,,
0,Phoenix,AZ,33.683155,-112.082037,2.5,6,57,TRUE,none,,casual,1,FALSE,,,,,
0,Edinburgh,EDH,55.9372168,-3.2068668,3.5,20,29,TRUE,none,,,2,,,,FALSE,,
1,Phoenix,AZ,33.4532307,-112.0740735,3.5,30,117,TRUE,none,,casual,1,FALSE,,,TRUE,,
1,Montral,QC,45.595709,-73.5808557,3.5,9,10,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Madison,WI,43.0608245,-89.4965292,3.5,53,20,TRUE,beer_and_wine,average,casual,1,TRUE,FALSE,,FALSE,TRUE,
1,Henderson,NV,36.0593244,-115.0464373,3.5,53,193,FALSE,full_bar,average,casual,2,TRUE,FALSE,,FALSE,TRUE,
0,Las Vegas,NV,36.12711372,-115.1714335,3.5,5,97,TRUE,none,,,1,,,,FALSE,,
0,Montreal,QC,45.5261859,-73.5808162,3.5,8,21,TRUE,none,average,,,,,,,,
1,Chandler,AZ,33.31937408,-111.9293289,4,70,194,TRUE,beer_and_wine,average,casual,2,FALSE,,,TRUE,,
0,Middleton,WI,43.1076606,-89.4980877,3.5,5,43,TRUE,none,,,2,,,,,,
0,Pittsburgh,PA,40.4270707,-79.8905657,2.5,4,3,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,,
0,Montreal,QC,45.5124268,-73.5614795,3,6,12,TRUE,none,,,1,,,,,,
1,North Las Vegas,NV,36.2381216,-115.1513546,3.5,65,292,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Fountain Hills,AZ,33.5739313,-111.7140561,4,79,331,TRUE,full_bar,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
0,Phoenix,AZ,33.4948559,-112.0300284,2.5,8,83,TRUE,none,,,2,,,,,,
1,Charlotte,NC,35.180122,-80.89066,3,16,47,TRUE,full_bar,quiet,casual,2,FALSE,FALSE,,FALSE,,
1,Urbana,IL,40.128228,-88.199861,3.5,6,16,TRUE,none,average,casual,2,FALSE,,,TRUE,,
1,Phoenix,AZ,33.44632335,-112.0778866,3.5,35,488,TRUE,beer_and_wine,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Edinburgh,EDH,55.92653338,-3.20959568,4,11,6,FALSE,none,,casual,3,,,,,,
1,Charlotte,NC,35.3550848,-80.8504969,3.5,55,161,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Glendale,AZ,33.6261448,-112.1868521,4,22,77,TRUE,full_bar,average,casual,1,FALSE,TRUE,outdoor,TRUE,TRUE,
1,Waterloo,ON,43.4787316,-80.5203846,4,8,8,TRUE,none,quiet,casual,1,FALSE,FALSE,,TRUE,FALSE,
0,Mesa,AZ,33.382898,-111.737679,4.5,7,203,TRUE,none,,,1,,,,,,
1,Glendale,AZ,33.666682,-112.1867836,4,10,35,TRUE,beer_and_wine,quiet,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Montral,QC,45.47141717,-73.62654828,4,6,16,TRUE,none,average,casual,2,TRUE,TRUE,,FALSE,TRUE,
0,Edinburgh,EDH,55.9384407,-3.1815201,4,7,3,TRUE,none,,,2,,,,,,
1,Surprise,AZ,33.6233792,-112.3917561,3.5,54,228,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,,FALSE,TRUE,
1,Las Vegas,NV,36.1245369,-115.172324,4,208,175,FALSE,full_bar,average,casual,2,FALSE,,,FALSE,FALSE,FALSE
0,Las Vegas,NV,36.1275236,-115.1715003,4,21,251,TRUE,none,,,1,,TRUE,,FALSE,,
1,Phoenix,AZ,33.3794083,-112.0315516,4,4,23,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Mesa,AZ,33.43389,-111.867799,4,40,297,TRUE,beer_and_wine,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
1,Montral,QC,45.5184825,-73.5708547,4.5,13,16,TRUE,none,,casual,2,FALSE,,,TRUE,,
0,Phoenix,AZ,33.6560729,-112.0641072,4,55,172,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Mesa,AZ,33.419736,-111.833566,3,7,5,FALSE,none,,casual,1,FALSE,TRUE,,TRUE,,TRUE
1,Las Vegas,NV,36.1002537,-115.2257791,2.5,11,9,TRUE,none,average,casual,2,FALSE,FALSE,,TRUE,FALSE,
1,Scottsdale,AZ,33.6968147,-111.9160441,3.5,70,158,TRUE,full_bar,average,casual,2,FALSE,FALSE,outdoor,TRUE,,
1,Champaign,IL,40.109908,-88.2412049,3,24,22,TRUE,none,very_loud,casual,1,TRUE,FALSE,,FALSE,FALSE,
0,Phoenix,AZ,33.4084,-112.0265,3,16,79,TRUE,none,average,casual,1,TRUE,TRUE,,FALSE,TRUE,
1,Mesa,AZ,33.4356882,-111.8153347,4.5,9,8,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
0,Las Vegas,NV,36.1305306,-115.2072382,4,4,13,TRUE,none,,,1,,,,,,
1,Mc Farland,WI,43.0258026,-89.3063407,3.5,36,50,TRUE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,,
1,Montreal,QC,45.5020135,-73.5576874,4,7,40,TRUE,none,,casual,2,FALSE,,,FALSE,,
1,Pittsburgh,PA,40.4460016,-79.9935003,4,334,393,TRUE,full_bar,average,dressy,3,FALSE,TRUE,,TRUE,TRUE,FALSE
1,Phoenix,AZ,33.49512495,-111.986011,4.5,16,166,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,TRUE,
0,Pittsburgh,PA,40.4294235,-79.9848529,4.5,5,6,FALSE,none,,,2,,TRUE,,,,
1,Chandler,AZ,33.234575,-111.85942,2.5,5,10,TRUE,none,loud,casual,1,FALSE,FALSE,,TRUE,FALSE,
0,Gilbert,AZ,33.335942,-111.790625,1.5,4,18,TRUE,none,,,,,,,,,
1,Edinburgh,EDH,55.9764632,-3.1717405,4.5,19,17,TRUE,full_bar,quiet,casual,2,TRUE,TRUE,,FALSE,,
0,Mint Hill,NC,35.17259158,-80.66096719,3.5,6,29,TRUE,none,,,,,,,,,
1,Chandler,AZ,33.2464267,-111.8428351,3.5,6,34,FALSE,full_bar,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
0,Phoenix,AZ,33.6390426,-112.1516293,3,22,19,FALSE,beer_and_wine,quiet,casual,2,FALSE,FALSE,,FALSE,,TRUE
1,Matthews,NC,35.11676683,-80.71934223,4,43,116,TRUE,beer_and_wine,quiet,casual,2,FALSE,FALSE,,TRUE,FALSE,
1,Mesa,AZ,33.4504389,-111.8049064,4.5,6,15,TRUE,none,quiet,casual,2,TRUE,FALSE,,FALSE,TRUE,
1,Charlotte,NC,35.22857669,-80.84251389,4,121,331,TRUE,full_bar,average,casual,2,FALSE,TRUE,no,FALSE,TRUE,
1,Fort Mill,SC,35.0604838,-80.9902451,5,6,28,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,FALSE,
0,Charlotte,NC,35.21885088,-80.9451735,3,24,114,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,no,FALSE,FALSE,
0,Phoenix,AZ,33.48768451,-112.0653531,2.5,40,363,TRUE,none,,,2,,TRUE,,TRUE,,
1,Fort mill,SC,35.0046566,-80.8550794,4.5,5,13,TRUE,full_bar,average,,2,,FALSE,yes,TRUE,,
0,Phoenix,AZ,33.683666,-112.098958,3.5,30,89,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
0,Scottsdale,AZ,33.61912609,-111.8771953,2.5,18,172,TRUE,none,,,1,,TRUE,,,,
0,Charlotte,NC,35.292313,-80.756569,4.5,17,62,TRUE,none,,,1,,,,,,
0,Las Vegas,NV,36.0170399,-115.1733522,3,6,37,TRUE,none,,,1,,,,,,
0,Wickenburg,AZ,33.718629,-112.881131,3,4,36,TRUE,none,,,,,TRUE,,,,
0,Phoenix,AZ,33.5964768,-112.1532282,3.5,4,37,TRUE,none,,,4,,,,,,
1,Montral,QC,45.502963,-73.568619,3.5,12,19,TRUE,full_bar,,dressy,2,FALSE,,,FALSE,,
1,Kirkland,QC,45.4410742,-73.8862709,2.5,4,8,TRUE,full_bar,average,casual,3,FALSE,FALSE,,FALSE,,
1,Las Vegas,NV,36.1203829,-115.17132,4.5,49,446,TRUE,full_bar,very_loud,,2,,,no,FALSE,,
1,Phoenix,AZ,33.511665,-112.065323,4,359,972,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,FALSE
1,Charlotte,NC,35.2189074,-80.8141545,3.5,26,41,TRUE,none,loud,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Las Vegas,NV,36.1226902,-115.1701939,3.5,88,124,TRUE,none,quiet,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Surprise,AZ,33.6385585,-112.3628541,4,26,38,FALSE,none,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Edinburgh,EDH,55.9475247,-3.1967461,3.5,36,36,TRUE,full_bar,average,casual,2,,FALSE,outdoor,TRUE,,
1,Las Vegas,NV,36.1702644,-115.1445575,3,40,389,TRUE,none,,casual,1,FALSE,,,TRUE,,
0,Mesa,AZ,33.377396,-111.619399,4,9,90,TRUE,none,,,2,,,,,,
0,Pittsburgh,PA,40.43550914,-79.92262898,2,26,278,TRUE,none,,,2,,,,,,
1,Edinburgh,EDH,55.95325283,-3.197742134,3.5,11,16,TRUE,none,average,casual,2,,FALSE,,TRUE,,
0,Matthews,NC,35.117083,-80.720631,4,14,75,TRUE,none,,,1,,,,TRUE,,
0,Phoenix,AZ,33.450951,-112.138445,4,4,23,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,,
1,Charlotte,NC,35.349427,-80.851576,3,20,95,TRUE,full_bar,loud,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Madison,WI,43.0752003,-89.3858351,3.5,31,51,TRUE,full_bar,loud,dressy,4,FALSE,TRUE,,FALSE,TRUE,
0,Montral,QC,45.5025428,-73.5626909,4.5,19,142,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Newington,EDH,55.94275901,-3.182627314,3,5,5,TRUE,full_bar,loud,,3,,FALSE,,FALSE,,
1,Phoenix,AZ,33.390792,-112.012504,4,88,188,TRUE,none,quiet,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Scottsdale,AZ,33.50619044,-111.9264364,3.5,160,363,FALSE,full_bar,average,casual,2,FALSE,,,TRUE,TRUE,
1,Las Vegas,NV,36.099678,-115.101374,4,10,21,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Las Vegas,NV,36.159189,-115.127554,3.5,3,9,TRUE,none,,casual,2,FALSE,,,FALSE,,
1,Montral,QC,45.47736533,-73.58599562,3.5,9,10,TRUE,full_bar,average,dressy,4,FALSE,FALSE,,TRUE,FALSE,
0,Mesa,AZ,33.4516709,-111.747846,4.5,9,38,TRUE,none,,,2,,,,,,
0,Las Vegas,NV,36.1479553,-115.1645721,3.5,62,67,TRUE,none,quiet,casual,2,TRUE,TRUE,,FALSE,TRUE,
1,Montral,QC,45.50808683,-73.5597191,3,11,6,TRUE,none,average,casual,2,TRUE,TRUE,,FALSE,,
0,Pittsburgh,PA,40.4362726,-79.92298,2.5,5,63,TRUE,none,,,2,,,,,,
1,Charlotte,NC,35.2123711,-80.8171636,4.5,86,140,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Tempe,AZ,33.3350535,-111.9445749,4,52,158,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Las Vegas,NV,36.1723561,-115.1160157,3,4,5,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,,
1,North Las Vegas,NV,36.28159714,-115.1346054,3,4,48,TRUE,none,,casual,1,FALSE,,,FALSE,,
1,Madison,WI,43.0363518,-89.4049488,4,14,15,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
